yyyymm,permno,actual_ret,predicted_ret,decile
199803,10078,-0.124016,0.022479801250859827,5
199804,10078,-0.012734,0.012392545915759693,5
199806,10078,0.084243,0.022633712426615653,7
199807,10078,0.08777,0.01148129455614437,6
199808,10078,-0.161376,0.0039198492698378305,9
199809,10078,0.257098,0.0318181523352493,9
199811,10078,0.271459,0.05311443497392688,10
199812,10078,0.156118,0.03786090272018344,8
199903,10078,0.285164,0.04196956957381209,9
199904,10078,-0.043478,-0.018838138609675294,2
199906,10078,0.15272,-0.029773538011814798,2
199908,10078,0.171271,-0.011587731115255257,3
199909,10078,0.169811,0.005673331054794534,6
199911,10078,0.249852,0.024563283539093293,8
199912,10078,0.171078,0.003277339582008981,5
200001,10078,0.014528,-0.0183004123043182,3
200002,10078,0.21241,-0.010804979266028452,4
200003,10078,-0.01624,-0.0016935491856434242,4
200005,10078,-0.166553,-0.01297445959898328,4
200006,10078,0.186786,-0.015254195574398999,4
200007,10078,0.15945,0.022805160411885923,8
200008,10078,0.203912,0.021613054245381916,7
200010,10078,-0.050321,0.02209095888091044,7
200011,10078,-0.31398,-0.010475210931148424,5
200101,10078,0.096413,-0.00827685757413733,3
200102,10078,-0.349693,-0.08129789175852388,1
200104,10078,0.113858,-0.04164597510028684,1
200105,10078,-0.037967,-0.045134507459407475,2
200107,10078,0.03626,-0.06142936831039799,1
200108,10078,-0.297115,-0.09418138867285122,1
200110,10078,0.227328,-0.06211199662535296,1
200111,10078,0.402956,-0.08067620509909215,1
200112,10078,-0.136236,-0.07374292924374126,1
200201,10078,-0.125203,-0.05877851853011396,1
200202,10078,-0.209108,-0.022680281008705783,2
200204,10078,-0.072562,-0.03303357981848709,1
200205,10078,-0.157702,-0.04490705968032844,1
200207,10078,-0.217565,-0.07653302206879321,1
200209,10078,-0.298103,-0.05439146543986434,1
200210,10078,0.143243,-0.06192474501853807,1
200212,10078,-0.275227,-0.047861127480795115,1
200301,10078,-0.006431,-0.05483345913203065,1
200302,10078,0.113269,-0.03440302967518538,2
200303,10078,-0.052326,-0.023704830873458326,3
200304,10078,0.015337,-0.055627812113033255,1
200306,10078,0.068966,0.008811470092440312,4
200307,10078,-0.191398,-0.036613741048440236,1
200309,10078,-0.151282,-0.06561206042738663,1
200310,10078,0.193354,0.001017935543067192,2
200312,10078,0.049296,0.006898111354844589,3
200403,10078,-0.214689,-0.030861574308596543,1
200404,10078,-0.064748,0.08769234337922331,10
200406,10078,0.038369,-0.00887469573256372,2
200408,10078,-0.020253,-0.010760073119026513,3
200409,10078,0.043928,-0.006000470695771161,3
200411,10078,0.233333,0.0396050117297773,9
200412,10078,-0.028829,0.03143991554168377,8
200501,10078,-0.191095,-0.022362802041625725,1
200502,10078,-0.03211,-0.009870985553555981,2
200503,10078,-0.042654,-0.009422226829030537,2
200505,10078,0.052486,0.015843689339580535,6
200506,10078,-0.020997,-0.0080530805653925,3
200508,10078,-0.010417,-0.018208337008439157,2
200509,10078,0.034211,-0.028790752167244648,1
200510,10078,0.017812,0.036557648959852716,9
200511,10078,-0.0575,-0.003245995297447399,2
200601,10078,0.073986,0.034712295088647406,8
200602,10078,-0.073333,0.011427039256982935,4
200603,10078,0.230216,0.038180085537559395,9
200605,10078,-0.074,-0.005307705397324113,3
200606,10078,-0.103672,0.01302373647927306,5
200607,10078,0.048193,0.022857017528309518,8
