yyyymm,permno,actual_ret,predicted_ret,decile
200204,10078,-0.072562,-1.8595632243996396,1
200205,10078,-0.157702,-2.1434052922205353,1
200207,10078,-0.217565,-2.229666488855557,1
200209,10078,-0.298103,-2.1244548364355635,1
200210,10078,0.143243,-2.14373336104096,1
200212,10078,-0.275227,-2.00528840586355,1
200301,10078,-0.006431,-2.0118176236490632,1
200302,10078,0.113269,-1.9283249495748318,1
200303,10078,-0.052326,-1.8210308791959842,1
200304,10078,0.015337,-1.840257151159826,1
200306,10078,0.068966,-1.617202736652696,1
200307,10078,-0.191398,-1.5812968760402304,1
200309,10078,-0.151282,-1.4065629676898623,1
200310,10078,0.193354,-1.2706189528993546,1
200312,10078,0.049296,-1.2568435012619668,1
200403,10078,-0.214689,-1.3095263686279808,1
200404,10078,-0.064748,-1.149585577826847,1
200406,10078,0.038369,-1.347304076226585,1
200408,10078,-0.020253,-1.4096276542202129,1
200409,10078,0.043928,-1.4090531744060086,1
200411,10078,0.233333,-1.4311623842389083,1
200412,10078,-0.028829,-1.4075347501130413,1
200501,10078,-0.191095,-1.501847510043554,1
200502,10078,-0.03211,-1.5109500474523279,1
200503,10078,-0.042654,-1.484436361179079,1
200505,10078,0.052486,-1.111893051525738,1
200506,10078,-0.020997,-1.1181058496208829,1
200508,10078,-0.010417,-1.0293769749512147,1
200509,10078,0.034211,-1.0272408547903125,1
200510,10078,0.017812,-0.8526003350543117,1
200511,10078,-0.0575,-0.9169593801519862,1
200601,10078,0.073986,-0.9205772171923626,1
200602,10078,-0.073333,-0.9559401695446077,1
200603,10078,0.230216,-0.996483063129507,1
200605,10078,-0.074,-1.0907368251708203,1
200606,10078,-0.103672,-1.0562806827665805,1
200607,10078,0.048193,-1.0209979124639508,1
200608,10078,0.147126,-1.0392665363576243,1
200610,10078,0.09697,-0.9836095679072727,1
200611,10078,-0.001842,-1.0392236306572054,1
200701,10078,0.225092,-1.0246982209765825,1
200702,10078,-0.076807,-1.0925372223128889,1
200704,10078,-0.131448,-1.2358023809585807,1
200705,10078,-0.022969,-1.1641271640126487,1
200707,10078,-0.030418,-1.2644755065152562,1
200708,10078,0.05098,-1.4619436951422775,1
200710,10078,0.016014,-1.3273677838282398,1
200711,10078,-0.090193,-1.3800773880027235,1
200712,10078,-0.127527,-1.5186464925428618,1
200801,10078,-0.034749,-1.6084569341192416,1
200802,10078,-0.062857,-1.7339934956891758,1
200803,10078,-0.053049,-1.8239294042842118,1
200804,10078,0.008371,-1.9134205545015976,1
200806,10078,-0.159846,-1.9772926356621545,1
200807,10078,-0.022978,-2.002240800904773,1
200809,10078,-0.155556,-2.1247227067407364,1
200810,10078,-0.394737,-2.1617679966823475,1
200812,10078,0.205047,-2.2782847441456062,1
200903,10078,0.564103,-2.060116134117151,1
200904,10078,0.251366,-2.24806912187701,1
200906,10078,0.024444,-2.4078921072792125,1
200907,10078,-0.005423,-2.4068566187522187,1
200908,10078,0.011996,-2.442685794217998,1
200909,10078,-0.020474,-2.423772750644142,1
200911,10078,0.040342,-2.3388386632024494,1
200912,10078,0.101058,-2.2097321549174413,1
198604,10104,0.197605,0.061970640723057295,9
198606,10104,0.037234,0.06870737105710216,10
198607,10104,-0.364103,-0.05753544628268135,1
198609,10104,-0.136364,-0.0010392054725456472,6
198610,10104,0.263158,0.10456520721120456,10
198612,10104,-0.034884,0.04344544415714851,9
198703,10104,0.142857,-0.011468234427314674,5
198704,10104,0.068182,-0.010824112460844401,6
198706,10104,-0.183486,0.03176316632900363,9
198707,10104,0.022472,0.05712571545166824,10
198708,10104,0.175824,0.040526438430662476,9
198709,10104,0.214953,0.03246016313826714,9
198711,10104,-0.13,0.01717921434127513,9
198712,10104,0.333333,0.05351720207336797,10
198802,10104,0.080357,-0.057004925216597356,2
198803,10104,0.07438,-0.06655484977588735,1
198805,10104,0.0,-0.05512991724537002,3
198806,10104,0.179104,-0.0998786755478552,1
198808,10104,-0.026316,-0.06299196012084118,3
198809,10104,0.087838,-0.04106450966937832,4
198810,10104,-0.217391,-0.03642783994190796,4
198811,10104,0.095238,-0.047109885143150426,3
198901,10104,0.211538,0.010851807607256923,7
198902,10104,-0.047619,-0.014939796895082125,5
198903,10104,0.072222,-0.014832089030791563,6
198905,10104,0.051724,-0.04679025541513639,2
198906,10104,-0.02459,-0.05845266399439048,2
198907,10104,0.033613,-0.04540067647955636,2
198908,10104,0.219512,-0.05943042553456252,1
198910,10104,-0.015873,-0.05987971037669113,3
198911,10104,0.032258,-0.04309650384552228,2
199001,10104,-0.080214,-0.06394859008996147,1
199002,10104,0.040698,-0.039232959011940786,2
199004,10104,-0.15894,-0.1227296313121965,1
199005,10104,0.244094,-0.06981687506818715,1
199007,10104,-0.27027,-0.12619398741963475,1
199008,10104,-0.311111,-0.1156365761090164,1
199010,10104,-0.173077,-0.13961796524572598,1
