yyyymm,permno,actual_ret,predicted_ret,decile
199501,10104,-0.033994,-0.6277751268251596,2
199502,10104,0.104106,-0.846071971786528,2
199503,10104,-0.003984,-0.8796350167801633,2
199505,10104,0.139344,-0.7918404944309468,2
199506,10104,0.111511,-0.9878288514839436,1
199507,10104,0.084142,-0.909315771801967,1
199508,10104,-0.041791,-0.9106683536971761,1
199510,10104,0.136808,-0.7989093248267671,2
199511,10104,0.040115,-0.9512972776529712,2
199601,10104,0.126844,-1.1435150499390552,1
199602,10104,0.089005,-1.161362312397863,1
199604,10104,0.074271,-1.4188247887482606,1
199605,10104,-0.018519,-1.4135252553141737,1
199607,10104,-0.007924,-1.3371400127685067,1
199609,10104,0.207447,-1.2517547058538745,1
199610,10104,-0.005874,-1.4459647603172907,1
199612,10104,-0.147959,-1.4491018740870356,1
199701,10104,-0.068862,-1.8252931480361292,1
199702,10104,0.009646,-1.8441841357540325,1
199703,10104,-0.017516,-1.6941402418987477,1
199704,10104,0.030794,-2.0369799091498413,1
199706,10104,0.080429,-2.5358700992197813,1
199707,10104,0.080645,-2.032757374092443,1
199709,10104,-0.044262,-2.020241669283695,1
199710,10104,-0.01801,-2.0056726650312355,1
199712,10104,-0.330206,-4.511583360423693,1
199803,10104,0.281726,-4.841021256364189,1
199804,10104,-0.180198,-5.039850431636114,1
199806,10104,0.039683,-5.278665808675961,1
199807,10104,0.07888,-4.87933193108032,1
199808,10104,-0.247642,-5.050358877684234,1
199809,10104,0.460815,-5.07057195046769,1
199811,10104,0.158562,-5.016615005248969,1
199812,10104,0.259124,-4.631697450533709,1
199903,10104,-0.291946,-6.384806346042533,1
199904,10104,0.026066,-6.636136769056266,1
199906,10104,0.496222,-7.695037963018176,1
199908,10104,-0.041051,-7.262823820712155,1
199909,10104,0.246575,-7.36966044640379,1
199911,10104,0.425756,-7.164498729568117,1
199912,10104,0.652535,-7.082165822236162,1
200001,10104,-0.108477,-8.522416411425128,1
200002,10104,0.486393,-9.395711433047465,1
200003,10104,0.051347,-10.57235516650258,1
200005,10104,-0.10086,-10.870145816360823,1
200006,10104,0.169565,-10.9573707725767,1
200007,10104,-0.105576,-10.736862189234683,1
200008,10104,0.209476,-10.074427287954226,1
200010,10104,-0.161905,-11.513171725130082,1
200011,10104,-0.19697,-15.795885776665921,1
200101,10104,0.002151,-18.106279804512774,1
200102,10104,-0.347639,-19.215594659702802,1
200104,10104,0.078772,-22.745167917443595,1
200105,10104,-0.053218,-23.29170081899787,1
200107,10104,-0.048421,-23.133095550936552,1
200108,10104,-0.324668,-23.222360167952417,1
200110,10104,0.077901,-22.913358296798684,1
200111,10104,0.034661,-22.363366245494813,1
200112,10104,-0.015681,-21.79796643572813,1
200201,10104,0.249819,-21.607890924963783,1
200202,10104,-0.03708,-21.285401361454102,1
200204,10104,-0.215625,-21.176396101108054,1
200205,10104,-0.211155,-21.895453064649487,1
200207,10104,0.056917,-22.460097508330904,1
200209,10104,-0.180396,-21.2164869437285,1
200210,10104,0.296438,-20.0271903104857,1
200212,10104,-0.111111,-18.12143991610588,1
200301,10104,0.113889,-17.61085403437737,1
200302,10104,-0.005819,-17.59200201245971,1
200303,10104,-0.092893,-17.57669686627785,1
200304,10104,0.095032,-17.003211520105793,1
200306,10104,-0.076864,-15.87190527371766,1
200307,10104,-0.001665,-14.561516953382013,1
200309,10104,-0.123149,-12.409510561549315,1
200310,10104,0.064,-12.16448103621683,1
200312,10104,0.100665,-11.705371934077526,1
