yyyymm,permno,actual_ret,predicted_ret,decile
199707,10078,0.22754,0.009315065515585832,4
199709,10078,-0.029793,-0.0005954149222354007,3
199710,10078,-0.268358,-0.03531337344766112,1
199712,10078,0.107639,-0.01688916794095738,2
199803,10078,-0.124016,0.009635402148735124,4
199804,10078,-0.012734,0.010932113506597733,5
199806,10078,0.084243,0.01885071503762988,7
199807,10078,0.08777,0.0074703631094387565,6
199808,10078,-0.161376,0.0031749598287399983,9
199809,10078,0.257098,0.024098693463673625,9
199811,10078,0.271459,0.04012789848404437,10
199812,10078,0.156118,0.027349317376127728,8
199903,10078,0.285164,0.032248908077104406,9
199904,10078,-0.043478,-0.0196357682769066,2
199906,10078,0.15272,-0.026607990455415686,2
199908,10078,0.171271,-0.00841804523385779,3
199909,10078,0.169811,0.003809541167723317,6
199911,10078,0.249852,0.019769706586732005,8
199912,10078,0.171078,-0.0011420212117905842,5
200001,10078,0.014528,-0.018839060998529087,3
200002,10078,0.21241,-0.0113680480120231,4
200003,10078,-0.01624,-0.0019578194447366247,4
200005,10078,-0.166553,-0.014401329834150364,4
200006,10078,0.186786,-0.01584220170220626,4
200007,10078,0.15945,0.014988351751984784,7
200008,10078,0.203912,0.01735688079613328,7
200010,10078,-0.050321,0.010331785386195414,6
200011,10078,-0.31398,-0.014054093230522684,4
200101,10078,0.096413,-0.033859991421303956,1
200102,10078,-0.349693,-0.06887115224666794,1
200104,10078,0.113858,-0.04637152628931209,1
200105,10078,-0.037967,-0.0477295593498564,1
200107,10078,0.03626,-0.05593726631540726,1
200108,10078,-0.297115,-0.08207963781701103,1
200110,10078,0.227328,-0.059137896631823124,1
200111,10078,0.402956,-0.06902266905595078,1
200112,10078,-0.136236,-0.06167371512722391,1
200201,10078,-0.125203,-0.049742528533730526,1
200202,10078,-0.209108,-0.022034321350924414,2
200204,10078,-0.072562,-0.028929985521893426,1
200205,10078,-0.157702,-0.045786167139116665,1
200207,10078,-0.217565,-0.07655077936168138,1
200209,10078,-0.298103,-0.05013160826752698,1
200210,10078,0.143243,-0.05749342242106751,1
200212,10078,-0.275227,-0.043222924862492795,1
200301,10078,-0.006431,-0.05242460958720316,1
200302,10078,0.113269,-0.03286400061306927,2
200303,10078,-0.052326,-0.026396179845328823,2
200304,10078,0.015337,-0.047928151041895246,1
200306,10078,0.068966,0.001044428574098072,3
200307,10078,-0.191398,-0.04090522744255676,1
200309,10078,-0.151282,-0.058631480487330224,1
200310,10078,0.193354,-0.0037129942803914026,2
200312,10078,0.049296,0.006620932671579117,3
200403,10078,-0.214689,-0.024669894074495585,1
200404,10078,-0.064748,0.05813476370603434,10
200406,10078,0.038369,-0.006906019936557221,2
200408,10078,-0.020253,-0.011305267449378372,2
200409,10078,0.043928,-0.003332237609340806,3
200411,10078,0.233333,0.029368851056879513,8
200412,10078,-0.028829,0.027201146842152454,7
200501,10078,-0.191095,-0.01964326765573486,1
200502,10078,-0.03211,-0.004686870421367762,2
200503,10078,-0.042654,-0.006291862212348224,2
200505,10078,0.052486,0.014999987760534468,6
200506,10078,-0.020997,-0.004734354270327424,3
200508,10078,-0.010417,-0.012121242199943053,2
200509,10078,0.034211,-0.02136602952864869,1
200510,10078,0.017812,0.030926995054595473,9
200511,10078,-0.0575,-0.001301661682253816,2
200601,10078,0.073986,0.026546576876299084,7
200602,10078,-0.073333,0.012483472317545633,5
200603,10078,0.230216,0.031663450176783944,9
200605,10078,-0.074,-0.003120143453950632,3
200606,10078,-0.103672,0.01242535961998464,5
200607,10078,0.048193,0.018288981159117416,7
200608,10078,0.147126,0.02132648786741661,7
200610,10078,0.09697,0.026136856973778985,7
200611,10078,-0.001842,0.013223982024794616,5
200701,10078,0.225092,0.056122367055572844,10
200702,10078,-0.076807,0.003969360520774231,6
200704,10078,-0.131448,-0.05580339359307606,1
200705,10078,-0.022969,-0.0018769814984065667,2
200707,10078,-0.030418,-0.002495627002088178,3
200708,10078,0.05098,-0.01661304364131469,1
200710,10078,0.016014,0.016658652260713433,6
200711,10078,-0.090193,0.1882166149876811,10
200712,10078,-0.127527,0.009036605715660421,6
200801,10078,-0.034749,0.02147496779823885,9
200802,10078,-0.062857,-0.004633943381979213,5
200803,10078,-0.053049,-0.005222875211290448,4
200804,10078,0.008371,-0.010583292563805864,2
200806,10078,-0.159846,-0.014252836053383192,4
200807,10078,-0.022978,-0.012488291060004632,3
200809,10078,-0.155556,-0.045779842134095715,1
200810,10078,-0.394737,-0.0502889581979664,1
200812,10078,0.205047,-0.04044069720363066,2
200903,10078,0.564103,0.05262526757411356,10
200904,10078,0.251366,0.00795441680021375,9
200906,10078,0.024444,-0.014939690110361739,5
200907,10078,-0.005423,0.001613000514309076,7
200908,10078,0.011996,0.005404145177325598,6
200909,10078,-0.020474,0.0028980961427978917,4
200911,10078,0.040342,0.03940417130747869,10
200912,10078,0.101058,0.09476975353807775,10
198604,10104,0.197605,0.04220240357937166,9
198606,10104,0.037234,0.03532533811752876,9
198607,10104,-0.364103,-0.058403506943869775,1
198609,10104,-0.136364,-0.031344966422458896,2
198610,10104,0.263158,0.030723622438461686,10
198612,10104,-0.034884,0.01372371994860742,8
198703,10104,0.142857,-0.022814117747329825,3
198704,10104,0.068182,-0.02310399894916377,3
198706,10104,-0.183486,-0.008765457918399451,4
198707,10104,0.022472,-0.004310157796562454,4
198708,10104,0.175824,-0.009336712929551658,3
198709,10104,0.214953,-0.01196749434305834,3
198711,10104,-0.13,-0.02537848622097751,4
198712,10104,0.333333,-0.017280177050403012,5
198802,10104,0.080357,-0.0454356107449754,1
198803,10104,0.07438,-0.05303136421927543,1
198805,10104,0.0,-0.029827450991124837,2
198806,10104,0.179104,-0.0281221227721383,1
198808,10104,-0.026316,-0.02360370296251724,2
198809,10104,0.087838,-0.024345642181586438,2
198810,10104,-0.217391,-0.033829351250812344,1
198811,10104,0.095238,-0.011869261726920294,2
198901,10104,0.211538,0.03157228385394006,7
198902,10104,-0.047619,0.02814110296015415,8
198903,10104,0.072222,0.032802595513159984,9
198905,10104,0.051724,0.02537204499955597,6
198906,10104,-0.02459,0.02018111286285966,6
198907,10104,0.033613,-0.02297552698379058,1
198908,10104,0.219512,-0.020593271007824415,1
198910,10104,-0.015873,-0.008692363083307432,3
198911,10104,0.032258,-0.008830130322329894,2
199001,10104,-0.080214,-0.022428061821949518,1
199002,10104,0.040698,0.000998226478685243,4
199004,10104,-0.15894,-0.042474670074578336,1
199005,10104,0.244094,-0.009373412593696399,2
199007,10104,-0.27027,-0.03570342737059617,1
199008,10104,-0.311111,-0.038102733843832955,1
199010,10104,-0.173077,-0.04568728868423844,1
199011,10104,0.465116,-0.03103205410176736,1
199012,10104,0.0,-0.02599766691577821,2
199101,10104,0.142857,-0.04778247677728302,1
199102,10104,0.0,-0.03785347986262352,1
199104,10104,0.027778,-0.0013914733154412528,3
199105,10104,-0.189189,-0.028142778373103926,1
199107,10104,0.073529,-0.02432093863615963,1
199109,10104,0.188889,0.08313276726304863,10
199110,10104,0.17757,0.04740034354422227,10
199112,10104,0.074074,-0.012336725991679398,1
199201,10104,0.275862,0.05675608924414731,10
199203,10104,-0.325,-0.03201487536165838,1
199204,10104,0.027778,-0.006744397313928623,4
199206,10104,0.02521,0.021315163355073077,8
199207,10104,0.221311,0.04532257011304609,10
199208,10104,-0.060403,-0.0026232927995276127,4
