model,description,tuning_parameters,notebook,train_r2,val_r2,test_r2,oos_r2_val,oos_r2,sharpe_annualized,mean_monthly_ret,std_monthly_ret,n_months,n_characteristics,missing_fill,standardized,train_start,train_end,train_n_obs,val_start,val_end,val_n_obs,test_start,test_end,test_n_obs
GBR,Gradient Boosting Regression,"n_estimators=50, max_depth=2, lr=0.1",gbr_regression,0.5674289083451215,0.283885277151564,-0.008531404489097838,0.29645066808155796,-0.0029071172835037906,3.887411788001622,0.09234463588817221,0.08228899323628631,552,209,0,False,1925,1944,889,1945,1956,709,1957,2022,77548
