model,description,tuning_parameters,notebook,train_r2,val_r2,test_r2,oos_r2_val,oos_r2,sharpe_annualized,mean_monthly_ret,std_monthly_ret,n_months,n_characteristics,missing_fill,standardized,train_start,train_end,train_n_obs,val_start,val_end,val_n_obs,test_start,test_end,test_n_obs
Random Forest,RandomForestRegressor — bagged trees with random feature subsets,"n_estimators=300, max_features=0.3, max_depth=None",random_forest,0.74552034914753,0.432248511207851,0.23844847751813147,0.44221062925980636,0.2426954295369088,6.065543564363775,0.13130659951665866,0.07499070753300484,552,209,0,False,1925,1944,889,1945,1956,709,1957,2022,77548
